ko_id,ko_name,n_cells,fc_1-2,pval
KO:K07143,UPF0148 protein,2434,-0.88404083,0.008018227279619086
KO:K11391,23S rRNA (guanine1835-N2)-methyltransferase [EC:2.1.1.174],1487,-0.8833523,1.4625120557731158e-12
KO:K16482,centriolar protein POC1,1503,-0.8829217,1.1150095904446184e-17
KO:K14491,two-component response regulator ARR-B family,788,-0.8824563,2.6154309971185362e-21
KO:K19237,gingipain K [EC:3.4.22.47],1117,-0.88235664,7.301311437976168e-21
KO:K12875,apoptotic chromatin condensation inducer in the nucleus,1858,-0.88229704,1.9442059119028514e-10
KO:K19515,benzoyl-CoA reductase subunit BamB [EC:1.3.-.-],2104,-0.88202477,5.57348723776319e-05
KO:K11994,deoxyribonuclease-1 [EC:3.1.21.1],1036,-0.8817768,3.5547444102204673e-16
KO:K09944,uncharacterized protein,1360,-0.88130856,8.814124555698316e-13
KO:K00125,formate dehydrogenase (coenzyme F420) beta subunit [EC:1.17.98.3 1.8.98.6],1994,-0.88126326,1.898849591336658e-10
KO:K19477,cGMP-dependent protein kinase 2 [EC:2.7.11.12],1713,-0.88038754,2.0573732382727333e-06
KO:K09421,myb-related protein A,816,-0.88006115,1.2109503607721332e-22
KO:K09150,uncharacterized protein,1662,-0.8800359,3.8508070869638676e-14
KO:K01307,gamma-glutamyl hydrolase [EC:3.4.19.9],1483,-0.8799906,1.3155477293090778e-22
KO:K02724,photosystem II PsbZ protein,2265,-0.87993956,3.161802033445518e-13
KO:K15353,E3 ubiquitin-protein ligase SspH2,1797,-0.8798733,3.274215005757179e-15
KO:K19465,mitochondrial genome maintenance exonuclease 1 [EC:3.1.-.-],3513,-0.87935734,2.4109040522293948e-05
KO:K11955,neutral amino acid transport system permease protein,2750,-0.87921214,5.418483178484963e-06
KO:K13298,"dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11 [EC:3.1.4.17 3.1.4.35]",714,-0.8790407,9.581811087493968e-21
KO:K14029,methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7],860,-0.87850475,1.0060311665725605e-09
KO:K10411,"dynein light chain 1, axonemal",1034,-0.87847614,2.6751374320825113e-21
KO:K18570,putative hydratase,668,-0.87836504,2.6046154403362213e-15
KO:K12214,intracellular multiplication protein IcmL,2332,-0.87815714,1.7681569242287583e-05
KO:K15930,bifunctional oxygenase/reductase,1129,-0.8776884,1.7786564731430969e-06
KO:K06933,uncharacterized protein,1807,-0.8770375,2.5698142424735582e-11
KO:K16455,centrosomal protein CEP41,743,-0.87653255,3.277145163341249e-22
KO:K06620,transcription factor E2F3,890,-0.8763728,2.653977434063737e-21
KO:K00289,formyltetrahydrofolate dehydrogenase [EC:1.5.1.6],938,-0.8761306,2.6009767676005598e-14
KO:K03275,"UDP-glucose:(glucosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-]",1665,-0.87608314,0.0001752022856104932
KO:K11420,[histone H3]-lysine9 N-trimethyltransferase EHMT [EC:2.1.1.355],883,-0.8760505,3.025332385212398e-19
KO:K14215,"trans,polycis-decaprenyl diphosphate synthase [EC:2.5.1.86]",2147,-0.87604976,5.929254853935852e-08
KO:K07719,"two-component system, response regulator YcbB",1195,-0.8755827,3.6306675853076014e-07
KO:K18360,phenylacetyl-CoA:acceptor oxidoreductase accessory protein,1611,-0.8750646,5.952049438293292e-06
KO:K11202,fructose-like PTS system EIIB component [EC:2.7.1.-],2181,-0.87447476,0.004138768733189119
KO:K16862,mitochondrial cardiolipin hydrolase [EC:3.1.4.-],1364,-0.87416315,3.8859063759464603e-19
KO:K00028,malate dehydrogenase (decarboxylating) [EC:1.1.1.39],734,-0.8734226,3.123386659038866e-20
KO:K09739,dihydroneopterin aldolase [EC:4.1.2.25],1722,-0.87319994,3.254277773425681e-08
KO:K13548,2-deoxy-scyllo-inosamine dehydrogenase [EC:1.1.1.329],1290,-0.8731806,1.6288181433074594e-06
KO:K17996,sulfhydrogenase subunit beta (sulfur reductase) [EC:1.12.98.4],2240,-0.87211657,7.711119437894857e-07
KO:K00771,protein xylosyltransferase [EC:2.4.2.26],829,-0.8717623,6.59392415058708e-17
KO:K00591,polyprenyldihydroxybenzoate methyltransferase / 3-demethylubiquinol 3-O-methyltransferase [EC:2.1.1.114 2.1.1.64],939,-0.8710785,4.2712681057600994e-18
KO:K07605,"type II keratin, basic",1289,-0.8707967,3.742244266893485e-12
KO:K15475,enhanced entry protein LpnE,1479,-0.8707936,2.4361970601808586e-11
KO:K17099,annexin A13,705,-0.8705745,6.175111405504309e-18
KO:K13646,lysyl hydroxylase/galactosyltransferase/glucosyltransferase [EC:1.14.11.4 2.4.1.50 2.4.1.66],1034,-0.8696213,1.8333333020295766e-20
KO:K16965,dimethylsulfide dehydrogenase subunit beta,1258,-0.8692322,2.4925454702632056e-06
KO:K19567,8-demethyl-8-alpha-L-rhamnosyltetracenomycin-C 2'-O-methyltransferase [EC:2.1.1.305],2034,-0.86838794,1.4301931833651803e-08
KO:K12348,acid ceramidase [EC:3.5.1.23],895,-0.8678236,4.755612312981093e-16
KO:K06608,"DeoR family transcriptional regulator, myo-inositol catabolism operon repressor",1676,-0.867753,2.876061572352048e-08
KO:K18801,glucuronoxylan 4-O-methyltransferase [EC:2.1.1.112],1049,-0.86764,2.157073542960683e-12
KO:K09577,FK506-binding protein 14 [EC:5.2.1.8],773,-0.86717844,9.236632255785974e-21
KO:K07681,"two-component system, NarL family, vancomycin resistance sensor histidine kinase VraS [EC:2.7.13.3]",757,-0.86684227,2.0879041292262323e-13
KO:K09470,gamma-glutamylputrescine synthase [EC:6.3.1.11],711,-0.8660469,4.325955441488829e-12
KO:K01741,DNA-(apurinic or apyrimidinic site) lyase [EC:4.2.99.18],1548,-0.86490107,1.7268551440833124e-09
KO:K19752,"dynein assembly factor 3, axonemal",1004,-0.86471176,1.757036712922068e-18
KO:K19750,"dynein assembly factor 1, axonemal",1115,-0.86441565,2.6131749106489104e-25
KO:K19734,"LuxR family transcriptional regulator, quorum-sensing system regulator ExpR",921,-0.86427546,1.785546437247519e-09
KO:K03042,"DNA-directed RNA polymerase subunit A"" [EC:2.7.7.6]",3848,-0.863996,8.70316768561646e-05
KO:K17286,erythrocyte band 7 integral membrane protein,1451,-0.8633151,2.6610547172806994e-08
KO:K13998,dihydrofolate reductase / thymidylate synthase [EC:1.5.1.3 2.1.1.45],3338,-0.8631556,1.0781567251294189e-08
KO:K08660,cytosolic nonspecific dipeptidase [EC:3.4.13.18],686,-0.86296225,3.2016987153888724e-22
KO:K07822,archaeal flagellar protein FlaC,675,-0.86217546,5.206174397655238e-16
KO:K09720,"HTH-type transcriptional regulator, global nitrogen regulator NrpRI",2151,-0.86171055,1.11158931660403e-08
KO:K05517,nucleoside-specific channel-forming protein,920,-0.86139154,9.706157966222095e-11
KO:K05582,NAD(P)H-quinone oxidoreductase subunit K [EC:7.1.1.2],2346,-0.86123204,8.166562448284859e-08
KO:K09838,zeaxanthin epoxidase [EC:1.14.15.21],959,-0.86086226,1.0080592947575617e-21
KO:K07328,archaeal flagellar protein FlaE,681,-0.86030865,6.458602741869544e-14
KO:K14331,fatty aldehyde decarbonylase [EC:4.1.99.5],2370,-0.85969114,5.800737723023742e-05
KO:K13484,5-hydroxyisourate hydrolase / 2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase [EC:3.5.2.17 4.1.1.97],1066,-0.8594756,2.0725497417235197e-10
KO:K11165,dehydrogenase/reductase SDR family member 7 [EC:1.1.-.-],1221,-0.8593135,2.1138356014689984e-18
KO:K05386,bilin biosynthesis protein,1135,-0.8591728,1.378448095583611e-15
KO:K12945,GDP-mannose pyrophosphatase NudK [EC:3.6.1.-],1032,-0.85850835,6.592829460865984e-10
KO:K15571,naphthyl-2-methylsuccinyl-CoA dehydrogenase [EC:1.3.99.-],815,-0.8584795,1.9688532841271393e-11
KO:K14731,epsilon-lactone hydrolase [EC:3.1.1.83],2748,-0.8584005,3.341303423872441e-11
KO:K11933,NADH oxidoreductase Hcr [EC:1.-.-.-],1576,-0.8583832,6.263094299716886e-06
KO:K15858,"CDP-3, 6-dideoxy-D-glycero-L-glycero-4-hexulose-4-reductase [EC:1.1.1.-]",1924,-0.85792875,8.748929831255055e-15
KO:K06931,uncharacterized protein,1686,-0.85661364,8.743993532130282e-11
KO:K03077,L-ribulose-5-phosphate 4-epimerase [EC:5.1.3.4],4971,-0.85640407,8.704615425175977e-09
KO:K01220,6-phospho-beta-galactosidase [EC:3.2.1.85],2543,-0.85611963,4.1781975304938535e-05
KO:K09894,uncharacterized protein,825,-0.85587645,1.3718243691906309e-11
KO:K15502,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A,3782,-0.85544133,4.6223992032159576e-06
KO:K08721,"outer membrane protein, multidrug efflux system",672,-0.8548026,1.1473387151432328e-14
KO:K11734,aromatic amino acid transport protein AroP,1935,-0.85469246,0.03283234625319405
KO:K18218,tetracycline resistance efflux pump,950,-0.8544574,2.731537386767064e-14
KO:K10257,acyl-lipid omega-3 desaturase [EC:1.14.19.25 1.14.19.35 1.14.19.36],1484,-0.85357857,2.987009073254738e-12
KO:K09186,[histone H3]-lysine4 N-trimethyltransferase MLL1 [EC:2.1.1.354],676,-0.8528352,1.2951515208784758e-13
KO:K08189,"MFS transporter, MCT family, solute carrier family 16 (monocarboxylic acid transporters), member 13",794,-0.8527336,3.53429204880157e-15
KO:K08700,carbon dioxide concentrating mechanism protein CcmO,2039,-0.85190105,1.4939034949238794e-05
KO:K11154,retinol dehydrogenase 16 [EC:1.1.1.-],1045,-0.85132456,1.2577650768318186e-17
KO:K01245,ADP-ribosylarginine hydrolase [EC:3.2.2.19],723,-0.85093594,1.5418431024577897e-19
KO:K18084,myotubularin-related protein 9,678,-0.8502407,3.4064677868988265e-21
KO:K19674,WD repeat-containing protein 35,1646,-0.8500695,1.361375676210336e-23
KO:K15242,"2,6-dichloro-p-hydroquinone 1,2-dioxygenase [EC:1.13.11.-]",826,-0.849771,2.962007397279533e-10
KO:K05927,quinone-reactive Ni/Fe-hydrogenase small subunit [EC:1.12.5.1],1410,-0.84970284,4.2102427612250344e-14
KO:K14099,energy-converting hydrogenase A subunit H,712,-0.8492346,1.0222056077667587e-21
KO:K17095,annexin A7/11,2394,-0.8492067,7.728010691476436e-09
KO:K05379,phycoerythrin-associated linker protein,1120,-0.84909153,1.5830374835311622e-14
KO:K03447,"MFS transporter, OPA family, solute carrier family 37 (glycerol-3-phosphate transporter), member 3",1175,-0.84872437,6.108527140498182e-11
KO:K19280,succinyl-CoA:mesaconate CoA transferase [EC:2.8.3.26],1218,-0.84858847,1.3263007990243299e-11
KO:K06234,Ras-related protein Rab-23,798,-0.84800816,6.672373179495715e-17
KO:K13161,heterogeneous nuclear ribonucleoprotein R,1113,-0.8476925,1.6229039415724853e-10
KO:K19145,CRISPR-associated protein Csx16,1759,-0.84761524,5.036440903223294e-12
KO:K11522,"two-component system, chemotaxis family, response regulator PixG",1714,-0.84682274,4.069352115710274e-06
KO:K07163,uncharacterized protein,1551,-0.84636116,3.171660707200054e-14
KO:K02709,photosystem II PsbH protein,2670,-0.84624195,1.7408798504280393e-09
KO:K14648,poly(U)-specific endoribonuclease [EC:3.1.-.-],862,-0.84588623,9.655759039436622e-15
KO:K10567,endonuclease VIII-like 1 [EC:3.2.2.- 4.2.99.18],1477,-0.8457279,1.80036636141786e-21
KO:K15534,beta-D-galactosyl-(1->4)-L-rhamnose phosphorylase [EC:2.4.1.247],1604,-0.84550333,1.17967673435063e-06
KO:K02717,photosystem II oxygen-evolving enhancer protein 2,1562,-0.845243,2.066865968026549e-17
KO:K08260,adenosylcobinamide hydrolase [EC:3.5.1.90],1442,-0.8452029,2.372632149891798e-09
KO:K19509,fructoselysine/glucoselysine PTS system EIID component,807,-0.8448043,7.959710404993444e-14
KO:K08002,matrix metalloproteinase-24 (membrane-inserted) [EC:3.4.24.-],679,-0.84435177,2.516593738607574e-13
KO:K10978,methanogen homoisocitrate dehydrogenase [EC:1.1.1.87 1.1.1.-],2306,-0.84423685,3.4931297613393594e-05
KO:K10909,"two-component system, autoinducer 2 sensor kinase/phosphatase LuxQ [EC:2.7.13.3 3.1.3.-]",1817,-0.8438928,3.963129897610076e-06
KO:K14938,cholesterol 7-desaturase [EC:1.14.19.21],1965,-0.8429103,2.069387896072586e-06
KO:K02723,photosystem II PsbY protein,1687,-0.8419037,5.167027043041675e-15
KO:K14107,energy-converting hydrogenase A subunit P,994,-0.8415127,1.631544155571692e-15
KO:K19706,dihydroceramide fatty acyl 2-hydroxylase [EC:1.14.18.7],2086,-0.8411248,9.902701882423082e-05
KO:K02713,photosystem II PsbL protein,1710,-0.8411169,3.1524894714474904e-14
KO:K11188,peroxiredoxin 6 [EC:1.11.1.7 1.11.1.27 3.1.1.-],737,-0.84105635,3.4688022506157553e-23
KO:K19233,ECM component-binding autotransporter adhesin,952,-0.8405857,1.058858431036246e-23
KO:K18272,protein XRP2,665,-0.84020376,2.2680704840508957e-23
KO:K01349,furin [EC:3.4.21.75],970,-0.8399606,8.216216907106749e-17
KO:K14638,"solute carrier family 15 (peptide/histidine transporter), member 3/4",848,-0.83977604,7.245453318328576e-16
KO:K13098,RNA-binding protein FUS,1809,-0.8394642,6.794371398839382e-07
KO:K16507,protocadherin-16/23,927,-0.83929443,2.4294657417645734e-12
KO:K18323,"outer membrane protein, multidrug efflux system",843,-0.83880043,3.6833670823475387e-09
KO:K08677,kumamolisin,4972,-0.8385744,7.47644176110392e-11
KO:K16819,angiomotin,734,-0.837677,7.733965180699327e-08
KO:K13720,N-acylethanolamine-hydrolysing acid amidase [EC:3.5.1.-],928,-0.8375354,1.0350422055719316e-15
KO:K02769,fructose PTS system EIIB component [EC:2.7.1.202],2372,-0.8375139,6.13740971756108e-05
KO:K07035,uncharacterized protein,1228,-0.8367119,9.564201786561676e-11
KO:K04638,intraflagellar transport protein 57,924,-0.8356247,4.476457667618534e-22
KO:K05370,phycoerythrobilin:ferredoxin oxidoreductase [EC:1.3.7.3],1165,-0.83557796,1.2478909816512603e-15
KO:K04014,protein NrfC,1908,-0.8354478,7.806379518241937e-08
KO:K14466,4-hydroxybutyrate---CoA ligase (AMP-forming) [EC:6.2.1.40],933,-0.83542156,2.262941345209965e-13
KO:K19165,antitoxin Phd,1032,-0.8347659,4.689568350725868e-12
KO:K00192,"anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit alpha [EC:1.2.7.4]",1636,-0.833982,1.7341568361187302e-11
KO:K17195,D-allulose-6-phosphate 3-epimerase [EC:5.1.3.-],1054,-0.8337641,5.7017044699006295e-11
KO:K11260,4Fe-4S ferredoxin,1456,-0.8332443,5.197575135145174e-15
KO:K19665,archaetidylserine synthase [EC:2.7.8.38],812,-0.8330164,2.0410443134731612e-14
KO:K16318,tRNA (guanine6-N2)-methyltransferase [EC:2.1.1.256],1069,-0.83295155,3.4000267433207857e-15
KO:K15993,O-mycaminosyltylonolide 6-deoxyallosyltransferase [EC:2.4.1.317],758,-0.8328953,1.5930577107833014e-10
KO:K13500,chondroitin synthase [EC:2.4.1.175 2.4.1.226],1710,-0.8325467,1.2905057464323798e-12
KO:K16123,tyrocidine synthetase II,2212,-0.8325381,0.00021936985871922712
KO:K01646,citrate lyase subunit gamma (acyl carrier protein),2075,-0.83234334,0.004876703351060131
KO:K17882,kanamycin nucleotidyltransferase [EC:2.7.7.-],1096,-0.8323083,0.002830256518801336
KO:K00968,choline-phosphate cytidylyltransferase [EC:2.7.7.15],3820,-0.83052707,4.2795946078837203e-07
KO:K14744,prophage endopeptidase [EC:3.4.-.-],960,-0.8300996,2.874495837722712e-06
KO:K02747,N-acetylgalactosamine PTS system EIID component,869,-0.8296366,5.666749257546907e-10
KO:K03280,"UDP-N-acetylglucosamine:(glucosyl)LPS alpha-1,2-N-acetylglucosaminyltransferase [EC:2.4.1.56]",844,-0.8293452,3.969391588367035e-13
KO:K17570,hydrocephalus-inducing protein,1730,-0.8288441,3.7221568307723783e-19
KO:K14089,ech hydrogenase subunit D,1736,-0.8279886,1.0734542557120458e-09
KO:K01510,apyrase [EC:3.6.1.5],794,-0.82766724,7.445682578089302e-24
KO:K01117,sphingomyelin phosphodiesterase [EC:3.1.4.12],1097,-0.82732964,8.037346325542184e-10
KO:K01513,ectonucleotide pyrophosphatase/phosphodiesterase family member 1/3 [EC:3.1.4.1 3.6.1.9],2220,-0.82701874,0.03126213271140307
KO:K10447,kelch-like protein 9/13,713,-0.82631874,6.941431354058084e-17
KO:K15832,formate hydrogenlyase subunit 7,814,-0.8259921,9.081896615798001e-07
KO:K14616,cubilin,1583,-0.8247819,5.2274794216101865e-08
KO:K12453,CDP-paratose synthetase [EC:1.1.1.342],1310,-0.8244715,6.5858894623749705e-12
KO:K16180,methylornithine synthase [EC:5.4.99.58],1381,-0.82416487,2.545696843035278e-10
KO:K11911,type VI secretion system protein VasL,872,-0.8240566,1.8391257321997e-08
KO:K07345,major type 1 subunit fimbrin (pilin),1922,-0.8237431,0.0025734298219430604
KO:K18560,NADH-dependent fumarate reductase subunit E,698,-0.823329,3.9478214784629636e-17
KO:K00531,nitrogenase delta subunit [EC:1.18.6.1],655,-0.8230305,6.678961938227136e-10
KO:K03486,"GntR family transcriptional regulator, trehalose operon transcriptional repressor",1400,-0.82183504,0.009936350769804524
KO:K07509,acetyl-CoA acyltransferase [EC:2.3.1.16],2674,-0.8212123,5.7187365146151315e-08
KO:K06464,integrin beta 2,1038,-0.82115316,9.24270532246558e-18
KO:K07585,tRNA methyltransferase,1333,-0.8211074,5.916639491931797e-17
KO:K05849,solute carrier family 8 (sodium/calcium exchanger),1779,-0.8206396,9.486356507527522e-12
KO:K09591,steroid 5-alpha-reductase [EC:1.3.1.22],2775,-0.8197758,0.002358167273318205
KO:K18892,"ATP-binding cassette, subfamily B, multidrug efflux pump",712,-0.81899595,1.0856955005249474e-15
KO:K18978,glyceraldehyde-3-phosphate dehydrogenase [NAD(P)+] [EC:1.2.1.90],1275,-0.81879425,5.392588622565787e-07
KO:K07813,accessory gene regulator B,897,-0.8181915,5.407766925136141e-11
KO:K15928,bifunctional hydroxylase/dehydrase,1529,-0.8180299,3.953553566470712e-09
KO:K01492,phosphoribosylglycinamide/phosphoribosylaminoimidazolecarboxamide formyltransferase [EC:2.1.2.2 2.1.2.3],1963,-0.817852,0.0015384001684133279
KO:K14086,ech hydrogenase subunit A,2452,-0.8178301,0.00017893012470575765
KO:K12999,glucosyltransferase [EC:2.4.1.-],1014,-0.8177309,1.1319644349428986e-13
KO:K15835,"RpiR family transcriptional regulator, murPQ operon repressor",673,-0.81735945,9.322917858723446e-19
KO:K12376,arylsulfatase K [EC:3.1.6.-],917,-0.8171959,2.8210359816466615e-12
KO:K17276,plastin-2,686,-0.817121,4.362351402980564e-13
KO:K02694,photosystem I subunit III,2136,-0.8168721,3.0061079761783296e-10
KO:K02383,flagellar protein FlbB,1083,-0.8168483,3.0998320069231235e-14
KO:K02707,photosystem II cytochrome b559 subunit alpha,2737,-0.8157983,3.711679764800154e-08
KO:K14465,succinate semialdehyde reductase (NADPH) [EC:1.1.1.-],894,-0.81578207,3.791854010616386e-07
KO:K15665,fengycin family lipopeptide synthetase B,1730,-0.8155658,7.644593126000863e-08
KO:K04054,type III secretion protein K,764,-0.81473637,1.4811383224134418e-08
KO:K14138,acetyl-CoA synthase [EC:2.3.1.169],2979,-0.814636,0.0005034733775412005
KO:K18887,"ATP-binding cassette, subfamily B, multidrug efflux pump",732,-0.81457615,1.8340511015339175e-13
KO:K16953,dimethylpropiothetin dethiomethylase [EC:4.4.1.3],1170,-0.81453085,3.2500028396969295e-13
KO:K15755,"2'-aminobiphenyl-2,3-diol 1,2-dioxygenase, large subunit [EC:1.13.11.-]",2173,-0.8142266,1.0754956875829187e-05
KO:K16669,protocadherin Fat 4,2249,-0.81419754,2.3278162886340857e-06
KO:K02791,maltose/glucose PTS system EIICB component [EC:2.7.1.199 2.7.1.208],1011,-0.81416273,0.0007081780688070431
KO:K19485,zinc finger protein PLAGL1,919,-0.8139715,9.632926213885783e-18
KO:K16129,microcystin synthetase protein McyE,2201,-0.813313,7.92986257147759e-07
KO:K17879,peroxisomal coenzyme A diphosphatase NUDT7 [EC:3.6.1.-],970,-0.8115134,4.1277747509364593e-14
KO:K18358,phenylglyoxylate dehydrogenase delta subunit [EC:1.2.1.58],1653,-0.81103754,0.0001117496651098146
KO:K17205,putative xylitol transport system substrate-binding protein,1876,-0.81089354,0.003232121652836794
KO:K10679,nitroreductase / dihydropteridine reductase [EC:1.-.-.- 1.5.1.34],2620,-0.8108573,2.1141556941150655e-05
KO:K04056,type III secretion protein O,880,-0.8107338,8.445314275829065e-11
KO:K18284,adenosylhomocysteine/aminodeoxyfutalosine nucleosidase [EC:3.2.2.9 3.2.2.30],1364,-0.81069803,1.7440082140695135e-14
KO:K19777,acid stress chaperone HdeA,2131,-0.8106898,7.57047643740771e-17
KO:K07728,putative transcriptional regulator,2107,-0.81067276,6.002798740669472e-05
KO:K03334,L-amino-acid oxidase [EC:1.4.3.2],835,-0.8098912,5.1096405149209476e-08
KO:K00306,sarcosine oxidase / L-pipecolate oxidase [EC:1.5.3.1 1.5.3.7],3721,-0.80934024,7.68782952090141e-11
KO:K12981,KDO transferase III [EC:2.4.99.-],1080,-0.80897236,2.1406860977748255e-05
KO:K02245,competence protein ComGC,2145,-0.8087926,0.0019260360994256492
KO:K05998,pseudomonalisin [EC:3.4.21.100],2686,-0.8083128,4.145398337236668e-08
KO:K12319,guanylate cyclase soluble subunit beta [EC:4.6.1.2],1770,-0.8081331,3.566868004640373e-14
