ko_id,ko_name,n_cells,kruskal_pval,dunns_1-2,dunns_1-3,dunns_2-3,fc_1-2,fc_1-3,fc_2-3,minfc_1,minfc_2,minfc_3,maxp_1,maxp_2,maxp_3
KO:K04108,4-hydroxybenzoyl-CoA reductase subunit alpha [EC:1.1.7.1],5588,0.0,0.0,8.53402818463291e-18,4.405192869117157e-155,4.848838,0.48978996,-4.359048,0.48978996,-4.848838,-0.48978996,8.53402818463291e-18,4.405192869117157e-155,8.53402818463291e-18
KO:K04109,4-hydroxybenzoyl-CoA reductase subunit beta [EC:1.1.7.1],5333,0.0,0.0,4.849955151135097e-78,2.954599490500174e-48,4.3991075,1.6696973,-2.7294102,1.6696973,-4.3991075,-1.6696973,4.849955151135097e-78,2.954599490500174e-48,2.954599490500174e-48
KO:K04110,benzoate-CoA ligase [EC:6.2.1.25],6234,0.0,1.4301838786699951e-297,4.518121568469346e-292,0.0006853362514655531,1.7507429,2.165265,0.41452217,1.7507429,-1.7507429,-2.165265,4.518121568469346e-292,0.0006853362514655531,0.0006853362514655531
KO:K04112,benzoyl-CoA reductase subunit C [EC:1.3.7.8],3711,1.3173872721242993e-263,6.792355369434524e-115,3.465110080135387e-59,4.327917933758952e-255,5.02122,-3.1237423,-8.144962,-3.1237423,-8.144962,3.1237423,3.465110080135387e-59,6.792355369434524e-115,3.465110080135387e-59
KO:K04113,benzoyl-CoA reductase subunit B [EC:1.3.7.8],3822,2.0276862614897423e-194,4.629912080851819e-138,9.328291802282833e-10,3.332222302502893e-155,5.3046036,-1.5721616,-6.8767653,-1.5721616,-6.8767653,1.5721616,9.328291802282833e-10,4.629912080851819e-138,9.328291802282833e-10
KO:K04114,benzoyl-CoA reductase subunit A [EC:1.3.7.8],3493,6.523728850539202e-215,2.494307348984062e-108,3.2424814318066575e-37,8.225272418594866e-202,4.8097034,-2.4174545,-7.2271576,-2.4174545,-7.2271576,2.4174545,3.2424814318066575e-37,2.494307348984062e-108,3.2424814318066575e-37
KO:K04115,benzoyl-CoA reductase subunit D [EC:1.3.7.8],3462,2.0051874733788238e-227,1.0647690977596252e-91,7.386653281750754e-58,5.133924918653139e-223,4.2926116,-3.1050148,-7.397627,-3.1050148,-7.397627,3.1050148,7.386653281750754e-58,1.0647690977596252e-91,7.386653281750754e-58
KO:K04116,cyclohexanecarboxylate-CoA ligase [EC:6.2.1.-],5819,0.0,8.637459958428509e-282,6.538470464247698e-234,0.5382149009197399,2.3149672,2.4020274,0.08706021,2.3149672,-2.3149672,-2.4020274,6.538470464247698e-234,0.5382149009197399,0.5382149009197399
KO:K04117,cyclohexanecarboxyl-CoA dehydrogenase [EC:1.3.99.-],5441,1.106835010289575e-103,4.225203335641546e-102,1.9662413573141092e-29,2.0003841104857413e-13,1.373071,0.8464227,-0.5266483,0.8464227,-1.373071,-0.8464227,1.9662413573141092e-29,2.0003841104857413e-13,2.0003841104857413e-13
KO:K04118,pimeloyl-CoA dehydrogenase [EC:1.3.1.62],3036,8.558809935804043e-81,5.3012035920608614e-52,5.38545319991182e-61,0.006022883877898818,2.1868794,2.8689332,0.6820538,2.1868794,-2.1868794,-2.8689332,5.3012035920608614e-52,0.006022883877898818,0.006022883877898818
KO:K04127,isopenicillin-N epimerase [EC:5.1.1.17],6249,6.540830084965505e-87,0.8651174756148811,2.1361569779505252e-77,1.276284148681752e-66,-0.06734276,0.9716978,1.0390406,-0.06734276,0.06734276,-1.0390406,0.8651174756148811,0.8651174756148811,1.276284148681752e-66
KO:K04128,hydroxymethyl cephem carbamoyltransferase [EC:2.1.3.7],3080,9.852174878499472e-184,5.5805287547761256e-182,4.4243523554036715e-45,3.3881349160399766e-27,3.5255873,2.5756671,-0.9499202,2.5756671,-3.5255873,-2.5756671,4.4243523554036715e-45,3.3881349160399766e-27,3.3881349160399766e-27
KO:K04333,"LuxR family transcriptional regulator, csgAB operon transcriptional regulatory protein",2628,1.0731575014402524e-136,6.70773535505003e-07,2.6306688928921476e-98,5.063639338161242e-125,0.68806887,-3.5264409,-4.2145095,-3.5264409,-4.2145095,3.5264409,6.70773535505003e-07,6.70773535505003e-07,2.6306688928921476e-98
KO:K04335,minor curlin subunit,2439,0.05177360471018682,0.14674836222650214,0.19609251405076733,0.01572861669792043,-0.010943174,-0.07934117,-0.068398,-0.07934117,-0.068398,0.068398,0.19609251405076733,0.14674836222650214,0.19609251405076733
KO:K04337,curli production assembly/transport component CsgE,1952,1.1361797843805443e-13,0.7892371957907366,3.191070051656629e-13,4.732991292739311e-11,-0.11762428,-0.6903231,-0.57269883,-0.6903231,-0.57269883,0.57269883,0.7892371957907366,0.7892371957907366,4.732991292739311e-11
KO:K04338,curli production assembly/transport component CsgF,3504,2.0091380276380975e-37,2.994684216801632e-37,2.9145712087186303e-12,4.098613500498216e-05,-2.0847738,-1.319462,0.76531184,-2.0847738,0.76531184,-0.76531184,2.9145712087186303e-12,4.098613500498216e-05,4.098613500498216e-05
KO:K04339,scyllo-inosamine 4-kinase [EC:2.7.1.65],1563,2.3744274714236456e-232,1.675449024321759e-205,4.041670550035474e-105,2.6756102464147854e-07,2.6267488,2.2379391,-0.38880968,2.2379391,-2.6267488,-2.2379391,4.041670550035474e-105,2.6756102464147854e-07,2.6756102464147854e-07
KO:K04340,scyllo-inosamine-4-phosphate amidinotransferase 1 [EC:2.1.4.2],2969,0.0,0.0,0.23382196888343676,2.1732143126210715e-254,-6.114265,0.4790759,6.593341,-6.114265,6.114265,-6.593341,0.23382196888343676,2.1732143126210715e-254,0.23382196888343676
KO:K04342,streptomycin-6-phosphatase [EC:3.1.3.39],2303,5.287910785371478e-112,4.465434428401155e-36,2.288807253537041e-108,1.948489427190389e-24,1.7285426,2.5317247,0.8031821,1.7285426,-1.7285426,-2.5317247,4.465434428401155e-36,1.948489427190389e-24,1.948489427190389e-24
KO:K04343,streptomycin 6-kinase [EC:2.7.1.72],5716,0.0,0.0,4.0840123233545537e-249,6.891106699815697e-36,3.5153222,2.4050803,-1.1102418,2.4050803,-3.5153222,-2.4050803,4.0840123233545537e-249,6.891106699815697e-36,6.891106699815697e-36
KO:K04345,protein kinase A [EC:2.7.11.11],2503,2.2816940560667933e-259,4.4213606906060686e-206,0.0002326826392478854,3.3362210233025554e-184,-4.1269865,0.5797329,4.7067194,-4.1269865,4.1269865,-4.7067194,0.0002326826392478854,3.3362210233025554e-184,0.0002326826392478854
KO:K04348,serine/threonine-protein phosphatase 2B catalytic subunit [EC:3.1.3.16],2163,5.050258942072339e-146,1.8065566144480493e-100,2.3275147931910324e-09,5.066106215378975e-120,-2.3059,0.59071493,2.896615,-2.3059,2.3059,-2.896615,2.3275147931910324e-09,1.8065566144480493e-100,2.3275147931910324e-09
KO:K04354,serine/threonine-protein phosphatase 2A regulatory subunit B,1939,7.867698402059211e-190,3.850047501957794e-133,2.4722670436852054e-10,4.551396299037078e-153,-2.657383,0.5795145,3.2368975,-2.657383,2.657383,-3.2368975,2.4722670436852054e-10,3.850047501957794e-133,2.4722670436852054e-10
KO:K04368,mitogen-activated protein kinase kinase 1 [EC:2.7.12.2],1103,8.292891564376278e-135,1.7538608467904716e-122,0.2606400318727009,8.454809911865288e-77,-1.8929014,0.043179512,1.9360809,-1.8929014,1.8929014,-1.9360809,0.2606400318727009,8.454809911865288e-77,0.2606400318727009
KO:K04371,mitogen-activated protein kinase 1/3 [EC:2.7.11.24],2594,0.0,2.5109503463703183e-258,8.397459922133473e-06,3.2757777008267336e-235,-4.8471303,0.64558077,5.492711,-4.8471303,4.8471303,-5.492711,8.397459922133473e-06,3.2757777008267336e-235,8.397459922133473e-06
KO:K04373,ribosomal protein S6 kinase alpha-1/2/3/6 [EC:2.7.11.1],853,3.0479459948908734e-74,5.19537564822094e-66,0.9591006489916643,5.022827360626225e-46,-1.1938896,0.08038616,1.2742758,-1.1938896,1.1938896,-1.2742758,0.9591006489916643,5.022827360626225e-46,0.9591006489916643
KO:K04382,serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16],2274,1.5152196123136794e-210,1.047392800977143e-204,1.6536808921267553e-08,2.558044741986097e-90,-3.81024,-0.13246918,3.6777709,-3.81024,3.6777709,-3.6777709,1.6536808921267553e-08,2.558044741986097e-90,1.6536808921267553e-08
KO:K04392,Ras-related C3 botulinum toxin substrate 1,1646,1.204273681830271e-98,3.4532848554758143e-75,0.0009852449565342575,3.0908279482737526e-75,-1.5139859,0.416389,1.9303749,-1.5139859,1.5139859,-1.9303749,0.0009852449565342575,3.4532848554758143e-75,0.0009852449565342575
KO:K04393,cell division control protein 42,765,4.986001303022891e-21,0.20445322242452202,2.4621922850499478e-17,3.1542058478056767e-19,-0.12790203,0.6845789,0.8124809,-0.12790203,0.12790203,-0.8124809,0.20445322242452202,0.20445322242452202,2.4621922850499478e-17
KO:K04409,p21-activated kinase 1 [EC:2.7.11.1],1564,1.0830704578375243e-45,1.698113800595811e-05,2.8701230582368955e-29,6.140595141044401e-45,-0.3981073,0.85960007,1.2577074,-0.3981073,0.3981073,-1.2577074,1.698113800595811e-05,1.698113800595811e-05,2.8701230582368955e-29
KO:K04412,serine/threonine kinase 3,780,1.915334843521622e-55,2.2169552089269474e-46,0.21967807792985783,6.144674098559148e-39,-0.9243603,0.18103981,1.1054001,-0.9243603,0.9243603,-1.1054001,0.21967807792985783,6.144674098559148e-39,0.21967807792985783
KO:K04417,mitogen-activated protein kinase kinase kinase 9 [EC:2.7.11.25],1169,8.191035313873526e-109,1.7515772695732615e-92,0.31257721725663956,7.158572359541076e-72,-1.6617155,0.16877651,1.830492,-1.6617155,1.6617155,-1.830492,0.31257721725663956,7.158572359541076e-72,0.31257721725663956
KO:K04424,sterile alpha motif and leucine zipper containing kinase AZK [EC:2.7.11.25],1036,2.3447231025468683e-77,1.4909102387529075e-56,0.00027011319841074974,7.527150872234325e-62,-1.1792626,0.28791332,1.467176,-1.1792626,1.1792626,-1.467176,0.00027011319841074974,1.4909102387529075e-56,0.00027011319841074974
KO:K04427,mitogen-activated protein kinase kinase kinase 7 [EC:2.7.11.25],973,1.8413783625369298e-48,5.848761518021157e-36,0.00434730744607041,3.90603963167813e-39,-0.86863613,0.32218027,1.1908164,-0.86863613,0.86863613,-1.1908164,0.00434730744607041,5.848761518021157e-36,0.00434730744607041
KO:K04437,filamin,861,3.2771907972008716e-36,2.258185585931749e-25,0.0017367004100155353,4.570450532245846e-31,-0.6799679,0.22797298,0.90794086,-0.6799679,0.6799679,-0.90794086,0.0017367004100155353,2.258185585931749e-25,0.0017367004100155353
KO:K04441,p38 MAP kinase [EC:2.7.11.24],1004,5.389951121870587e-32,0.21729977974081416,1.3708147221484058e-26,4.26097788934838e-28,-0.13806105,0.73534346,0.8734045,-0.13806105,0.13806105,-0.8734045,0.21729977974081416,0.21729977974081416,1.3708147221484058e-26
KO:K04456,RAC serine/threonine-protein kinase [EC:2.7.11.1],1158,5.876413579296141e-125,1.4475011443035917e-108,0.6880506879366395,6.65477860761896e-79,-1.5536337,0.13466215,1.6882958,-1.5536337,1.5536337,-1.6882958,0.6880506879366395,6.65477860761896e-79,0.6880506879366395
KO:K04459,dual specificity MAP kinase phosphatase [EC:3.1.3.16 3.1.3.48],3260,3.508548692045895e-96,1.9932466223036148e-97,3.0187857209221175e-17,1.1979689229085278e-21,-2.7342317,-1.2903318,1.4438999,-2.7342317,1.4438999,-1.4438999,3.0187857209221175e-17,1.1979689229085278e-21,3.0187857209221175e-17
KO:K04460,serine/threonine-protein phosphatase 5 [EC:3.1.3.16],2540,3.058447872850264e-173,1.0022678002792508e-154,0.49790144887987897,6.633200332856319e-102,-3.2804716,0.08514261,3.3656142,-3.2804716,3.2804716,-3.3656142,0.49790144887987897,6.633200332856319e-102,0.49790144887987897
KO:K04461,protein phosphatase 1B [EC:3.1.3.16],933,1.794937576047808e-108,1.8543159413600474e-99,0.218221836184608,5.307399616072052e-61,-1.5118437,-0.04997301,1.4618707,-1.5118437,1.4618707,-1.4618707,0.218221836184608,5.307399616072052e-61,0.218221836184608
KO:K04464,mitogen-activated protein kinase 7 [EC:2.7.11.24],1213,8.861730478133514e-27,0.1240139820707483,1.3620355893576266e-21,2.1715934464345166e-24,-0.16736937,0.6581502,0.82551956,-0.16736937,0.16736937,-0.82551956,0.1240139820707483,0.1240139820707483,1.3620355893576266e-21
KO:K04467,inhibitor of nuclear factor kappa-B kinase subunit alpha [EC:2.7.11.10],893,3.2007794315101265e-27,1.9202153632006067e-07,5.4600702739652575e-28,3.5727522479615834e-09,0.3892026,0.7517023,0.3624997,0.3892026,-0.3892026,-0.7517023,1.9202153632006067e-07,1.9202153632006067e-07,3.5727522479615834e-09
KO:K04477,putative hydrolase,5754,0.0,0.0,1.7045443710303427e-07,0.0,4.6551476,0.47044563,-4.184702,0.47044563,-4.6551476,-0.47044563,1.7045443710303427e-07,0.0,1.7045443710303427e-07
KO:K04479,DNA polymerase IV (archaeal DinB-like DNA polymerase) [EC:2.7.7.7],4439,1.7580260624876176e-303,1.2167239025669973e-38,3.7209324405438087e-171,2.067450209709565e-297,3.8096035,-3.429621,-7.2392244,-3.429621,-7.2392244,3.429621,1.2167239025669973e-38,1.2167239025669973e-38,3.7209324405438087e-171
KO:K04480,methanol---5-hydroxybenzimidazolylcobamide Co-methyltransferase [EC:2.1.1.90],2748,0.0,8.213672529999652e-37,2.2526265791288766e-231,0.0,1.1048851,-6.481925,-7.58681,-6.481925,-7.58681,6.481925,8.213672529999652e-37,8.213672529999652e-37,2.2526265791288766e-231
KO:K04482,DNA repair protein RAD51,3095,3.5158261518782016e-80,5.509411057035073e-73,0.4724741255831836,7.325861149648446e-47,-2.6210475,0.38642502,3.0074725,-2.6210475,2.6210475,-3.0074725,0.4724741255831836,7.325861149648446e-47,0.4724741255831836
KO:K04483,DNA repair protein RadA,4221,0.0,1.855757549456645e-13,7.498890362303344e-232,2.563623241186123e-291,3.4547782,-4.399328,-7.854106,-4.399328,-7.854106,4.399328,1.855757549456645e-13,1.855757549456645e-13,7.498890362303344e-232
KO:K04484,DNA repair protein RadB,2519,0.0,5.414511218526144e-06,0.0,0.0,0.45549536,-8.42006,-8.875555,-8.42006,-8.875555,8.42006,5.414511218526144e-06,5.414511218526144e-06,0.0
KO:K04485,DNA repair protein RadA/Sms,6539,3.6949750313798743e-156,5.847776857114602e-122,3.746761921735157e-93,0.6572899594301276,-0.7005968,-0.5896044,0.11099243,-0.7005968,0.11099243,-0.11099243,3.746761921735157e-93,0.6572899594301276,0.6572899594301276
KO:K04486,histidinol-phosphatase (PHP family) [EC:3.1.3.15],6403,0.0,3.1901589168287867e-73,6.142074770906267e-149,0.0,0.8437786,-1.5010223,-2.344801,-1.5010223,-2.344801,1.5010223,3.1901589168287867e-73,3.1901589168287867e-73,6.142074770906267e-149
KO:K04487,cysteine desulfurase [EC:2.8.1.7],6538,4.038712243571546e-248,1.1927320307103758e-148,1.3659649713361581e-191,2.843481525991441e-09,-0.77817154,-0.8293762,-0.05120468,-0.8293762,-0.05120468,0.05120468,1.1927320307103758e-148,2.843481525991441e-09,2.843481525991441e-09
KO:K04488,nitrogen fixation protein NifU and related proteins,6539,9.24630875319387e-286,4.427242172824665e-164,3.107816032186678e-226,4.3305002270898306e-13,-0.89967346,-1.14888,-0.24920654,-1.14888,-0.24920654,0.24920654,4.427242172824665e-164,4.3305002270898306e-13,4.3305002270898306e-13
KO:K04496,C-terminal binding protein,5129,1.5708574459128428e-117,1.9528214196478732e-08,4.1339669787442825e-117,2.471729642916117e-63,0.39682126,2.0210495,1.6242284,0.39682126,-0.39682126,-2.0210495,1.9528214196478732e-08,1.9528214196478732e-08,2.471729642916117e-63
KO:K04498,E1A/CREB-binding protein [EC:2.3.1.48],2258,1.220396406333618e-187,1.8820593873776074e-158,0.18143226367722554,6.110669952249981e-123,-2.9654422,0.26586294,3.2313051,-2.9654422,2.9654422,-3.2313051,0.18143226367722554,6.110669952249981e-123,0.18143226367722554
KO:K04499,RuvB-like protein 1 [EC:3.6.4.12],2123,1.5476285674390283e-246,4.0070873442484444e-171,1.283057572893573e-13,1.662850654757523e-199,-3.7849288,0.8102622,4.595191,-3.7849288,3.7849288,-4.595191,1.283057572893573e-13,4.0070873442484444e-171,1.283057572893573e-13
KO:K04505,presenilin 1 [EC:3.4.23.-],993,3.077351652348886e-124,1.7769251999444107e-99,0.011104823260291828,5.581255023896566e-89,-1.560142,0.23333263,1.7934747,-1.560142,1.560142,-1.7934747,0.011104823260291828,5.581255023896566e-89,0.011104823260291828
KO:K04506,E3 ubiquitin-protein ligase SIAH1 [EC:2.3.2.27],907,3.789006850843535e-06,6.775494863316409e-06,0.6987058635318808,3.9741218561674345e-05,-0.25395632,0.17184687,0.42580318,-0.25395632,0.25395632,-0.42580318,0.6987058635318808,3.9741218561674345e-05,0.6987058635318808
KO:K04508,transducin (beta)-like 1,1763,2.781953987716437e-141,1.477568905381139e-106,4.9604991388101456e-05,1.0634557380203491e-107,-1.9705222,0.48557281,2.456095,-1.9705222,1.9705222,-2.456095,4.9604991388101456e-05,1.477568905381139e-106,4.9604991388101456e-05
KO:K04513,"Ras homolog gene family, member A",809,1.1810604837747937e-19,0.10879749372291851,5.609107582245451e-20,5.683743423491929e-13,0.11517906,0.7787113,0.66353226,0.11517906,-0.11517906,-0.7787113,0.10879749372291851,0.10879749372291851,5.683743423491929e-13
KO:K04515,calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17],3219,1.74441474850725e-220,6.828010307434844e-205,0.004938254913303713,3.6870602102914326e-115,-3.9935894,-0.03589225,3.9576972,-3.9935894,3.9576972,-3.9576972,0.004938254913303713,3.6870602102914326e-115,0.004938254913303713
KO:K04516,chorismate mutase [EC:5.4.99.5],5846,0.0,0.0,7.336511027115775e-272,1.2037082342201393e-18,-4.054325,-3.5432353,0.5110898,-4.054325,0.5110898,-0.5110898,7.336511027115775e-272,1.2037082342201393e-18,1.2037082342201393e-18
KO:K04517,prephenate dehydrogenase [EC:1.3.1.12],6539,4.7035457807229096e-268,8.781618085626792e-168,2.0947102105342974e-200,1.924186925583097e-07,-1.0556016,-1.0973468,-0.041745186,-1.0973468,-0.041745186,0.041745186,8.781618085626792e-168,1.924186925583097e-07,1.924186925583097e-07
KO:K04518,prephenate dehydratase [EC:4.2.1.51],6538,4.732928784078962e-218,3.692154905463345e-219,5.776162494333436e-38,2.57236848906285e-46,-1.2397656,-0.3584981,0.88126755,-1.2397656,0.88126755,-0.88126755,5.776162494333436e-38,2.57236848906285e-46,5.776162494333436e-38
KO:K04523,ubiquilin,1902,1.3937351628505357e-190,8.394869924551517e-126,2.8233923293318544e-14,3.6246976976273374e-160,-2.5527859,0.7564993,3.3092852,-2.5527859,2.5527859,-3.3092852,2.8233923293318544e-14,8.394869924551517e-126,2.8233923293318544e-14
KO:K04532,NEDD8-activating enzyme E1 regulatory subunit,1626,6.446975500783774e-119,1.7038252022328405e-63,3.565742990403837e-19,9.296176372523203e-111,-1.4912634,0.6946864,2.1859498,-1.4912634,1.4912634,-2.1859498,3.565742990403837e-19,1.7038252022328405e-63,3.565742990403837e-19
KO:K04534,guanine nucleotide-binding protein G(o) subunit alpha,688,1.785201323133612e-42,5.702761366762848e-33,0.028575646376663055,3.409274732162414e-33,-0.7966299,0.23588276,1.0325127,-0.7966299,0.7966299,-1.0325127,0.028575646376663055,5.702761366762848e-33,0.028575646376663055
KO:K04536,guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1,1354,6.1323989907447425e-62,7.08795446341787e-22,1.0317747157514743e-20,9.945342360301265e-63,-0.7844205,0.6424651,1.4268856,-0.7844205,0.7844205,-1.4268856,1.0317747157514743e-20,7.08795446341787e-22,1.0317747157514743e-20
KO:K04551,ubiquitin B,692,2.9977724229927837e-57,4.2643438736944034e-49,0.4319606473117338,1.2643352484461582e-38,-0.93126535,0.14279318,1.0740585,-0.93126535,0.93126535,-1.0740585,0.4319606473117338,1.2643352484461582e-38,0.4319606473117338
KO:K04554,ubiquitin-conjugating enzyme E2 J2 [EC:2.3.2.23],1868,1.792344587264755e-257,6.626800267172923e-214,0.03618456166449368,6.911444983006178e-172,-3.3565211,0.32389927,3.6804204,-3.3565211,3.3565211,-3.6804204,0.03618456166449368,6.911444983006178e-172,0.03618456166449368
KO:K04555,ubiquitin-conjugating enzyme E2 G2 [EC:2.3.2.23],754,1.8583877208800578e-16,0.11399579413437574,5.290441593227709e-13,8.023696621936239e-16,-0.061769962,0.5845127,0.6462827,-0.061769962,0.061769962,-0.6462827,0.11399579413437574,0.11399579413437574,5.290441593227709e-13
KO:K04561,nitric oxide reductase subunit B [EC:1.7.2.5],6064,1.5288911217654934e-257,1.2450179422069834e-196,7.994771169760197e-07,1.7078677338979572e-191,3.1301246,-0.3711357,-3.5012603,-0.3711357,-3.5012603,0.3711357,7.994771169760197e-07,1.7078677338979572e-191,7.994771169760197e-07
